videoid,contentUrl,duration,caption
16730044,https://ak.picdn.net/shutterstock/videos/16730044/preview/stock-footage-chicago-il-march-man-uses-compression-tool-to-pound-pavement-and-gravel-in-a-construction.mp4,PT00H00M30S,"Chicago, il - march 2015: man uses compression tool to pound pavement and gravel in a construction project"
5770691,https://ak.picdn.net/shutterstock/videos/5770691/preview/stock-footage-beijing-china-feb-people-take-photo-in-front-of-the-decorated-archway-and-the-red-lanterns.mp4,PT00H00M16S,"Beijing,china-feb 7, 2015: people take photo in front of the decorated archway and the red lanterns at ditan park during spring festival in beijing, china"
1032160169,https://ak.picdn.net/shutterstock/videos/1032160169/preview/stock-footage-cheerful-woman-in-foam-cervical-collar-and-arm-sling-chatting-on-cellphone-rehab.mp4,PT00H00M11S,Cheerful woman in foam cervical collar and arm sling chatting on cellphone rehab
1028636219,https://ak.picdn.net/shutterstock/videos/1028636219/preview/stock-footage-lateral-view-of-the-human-brain-with-seamless-loop-inside-and-dna-spiral-rotating-with-series-of.mp4,PT00H00M15S,Lateral view of the human brain with seamless loop inside and dna spiral rotating with series of programming codes from a screen.
1020086473,https://ak.picdn.net/shutterstock/videos/1020086473/preview/stock-footage-parralax-shot-of-table-candelabra-centerpieces-decoradet-with-flowers-and-candles-on-dark.mp4,PT00H00M08S,Parralax shot of table candelabra centerpieces decoradet with flowers and candles on dark background. 50mm wide open lens. shallow depth of field. right to left and top to bottom.
1016322277,https://ak.picdn.net/shutterstock/videos/1016322277/preview/stock-footage-two-layers-clouds-fast-motion-away-rainy-cloudscape-time-lapse-evening-dark-bad-weather-nature.mp4,PT00H00M11S,"Two layers clouds fast motion away, rainy cloudscape time lapse. evening dark bad weather, nature fluffy, puffy horizon, panoramic aerial view."
1020530269,https://ak.picdn.net/shutterstock/videos/1020530269/preview/stock-footage-grizzly-bear-ursus-arctos-in-snow-agnieszka-bacal.mp4,PT00H00M18S,Grizzly bear ursus arctos in snow agnieszka bacal.
32177116,https://ak.picdn.net/shutterstock/videos/32177116/preview/stock-footage-apterus-insects-group-on-an-iron-pipe-firebugs.mp4,PT00H00M13S,Apterus insects group on an iron pipe. firebugs
1328440,https://ak.picdn.net/shutterstock/videos/1328440/preview/stock-footage-colorful-fireworks-of-various-colors-over-night-sky.mp4,PT00H00M23S,Colorful fireworks of various colors over night sky
35027548,https://ak.picdn.net/shutterstock/videos/35027548/preview/stock-footage-general-manager-throwing-the-papers-around-unprofessional-conduct-stress-work.mp4,PT00H00M11S,"General manager throwing the papers around, unprofessional conduct, stress work"
1032500792,https://ak.picdn.net/shutterstock/videos/1032500792/preview/stock-footage-sound-waves-in-the-dark.mp4,PT00H00M16S,Sound waves in the dark
1039658897,https://ak.picdn.net/shutterstock/videos/1039658897/preview/stock-footage-kiev-ukraine-july-indians-sing-national-songs-and-dance-in-the-square.mp4,PT00H00M58S,"Kiev, ukraine july 20, 2018: indians sing national songs and dance in the square."
1022846728,https://ak.picdn.net/shutterstock/videos/1022846728/preview/stock-footage-the-cosmos-flower-shakes-in-the-wind-and-backwards-maisan-provincial-park.mp4,PT00H00M10S,The cosmos flower shakes in the wind and backwards maisan provincial park
18612230,https://ak.picdn.net/shutterstock/videos/18612230/preview/stock-footage-aerial-view-of-people-climbing-a-snow-covered-mountain-in-alaska-usa.mp4,PT00H00M25S,Aerial view of people climbing a snow covered mountain in alaska usa
27216952,https://ak.picdn.net/shutterstock/videos/27216952/preview/stock-footage-cup-of-coffee-on-the-wooden-window-sill.mp4,PT00H00M17S,Cup of coffee on the wooden window sill
24026362,https://ak.picdn.net/shutterstock/videos/24026362/preview/stock-footage-doctors-surgeons-operate-patient-in-operating-theater-surgical-team-performing-operation-in.mp4,PT00H00M25S,Doctors surgeons operate patient in operating theater. surgical team performing operation in hospital operating room. surgery on specialized clinic.
1030616108,https://ak.picdn.net/shutterstock/videos/1030616108/preview/stock-footage-intro-render-d-background-illustration-art-design.mp4,PT00H00M09S,Intro render 3d background illustration art design
1034542817,https://ak.picdn.net/shutterstock/videos/1034542817/preview/stock-footage-tropical-beach-top-view-aerial-view-of-halal-toursim-gili-trawangan-island-gili-nanggu-lombok.mp4,PT00H00M17S,Tropical beach top view. aerial view of halal toursim gili trawangan island. gili nanggu lombok indonesia near bali island
15950044,https://ak.picdn.net/shutterstock/videos/15950044/preview/stock-footage-plants-swaying-in-the-wind-on-a-background-of-the-river-autumn-season.mp4,PT00H00M16S,"Plants swaying in the wind on a background of the river,  autumn season"
1059979391,https://ak.picdn.net/shutterstock/videos/1059979391/preview/stock-footage-fish-play-together-making-a-splash-in-green-ocean-water-with-gentle-waves.mp4,PT00H00M22S,Fish play together making a splash in green ocean water with gentle waves
1012628282,https://ak.picdn.net/shutterstock/videos/1012628282/preview/stock-footage-ready-delicious-steak-of-a-butcher-from-the-diaphragm-of-beef.mp4,PT00H00M10S,Ready delicious steak of a butcher from the diaphragm of beef.
1031601245,https://ak.picdn.net/shutterstock/videos/1031601245/preview/stock-footage-abstract-background-with-beautiful-color-k.mp4,PT00H00M10S,Abstract background with beautiful color 4k
2882926,https://ak.picdn.net/shutterstock/videos/2882926/preview/stock-footage-loving-mother-taking-time-with-teenage-daughters-in-garden.mp4,PT00H00M17S,Loving mother taking time with teenage daughters in garden
5313380,https://ak.picdn.net/shutterstock/videos/5313380/preview/stock-footage-dubai-november-aerial-view-dubai-coastline-burj-al-arab-jumeirah-beach-hotel-dubai-november.mp4,PT00H00M25S,"Dubai - november 18: aerial view dubai coastline, burj al arab, jumeirah beach hotel dubai november 18, 2012 red epic, 4k, uhd, ultra hd resolution"
1030541354,https://ak.picdn.net/shutterstock/videos/1030541354/preview/stock-footage-chamois-during-snowfall-in-the-gran-paradiso-national-park.mp4,PT00H00M13S,Chamois during snowfall in the gran paradiso national park
1006983793,https://ak.picdn.net/shutterstock/videos/1006983793/preview/stock-footage-moscow-russia-jan-hand-enters-code-in-case-with-time-bomb-for-playing-lasertag-game.mp4,PT00H00M09S,"Moscow, russia - jan 29, 2017: hand enters code in case with time-bomb for playing lasertag game, text translation - enter the code, deactivation code"
3441947,https://ak.picdn.net/shutterstock/videos/3441947/preview/stock-footage-antarctic-landscape.mp4,PT00H00M14S,Antarctic landscape
29574679,https://ak.picdn.net/shutterstock/videos/29574679/preview/stock-footage-aerial-flight-above-ponds-at-the-foot-of-hill-at-dawn.mp4,PT00H00M59S,Aerial flight above ponds at the foot of hill at dawn
1062679021,https://ak.picdn.net/shutterstock/videos/1062679021/preview/stock-footage-piles-of-trash-scattered-in-a-large-field-aerial-view.mp4,PT00H00M23S,"Piles of trash scattered in a large field, aerial view."
20180626,https://ak.picdn.net/shutterstock/videos/20180626/preview/stock-footage-aerial-view-flying-out-over-a-lake-rising-up-to-reveal-a-beautiful-canal-side-nature-reserve-area.mp4,PT00H00M26S,Aerial view flying out over a lake rising up to reveal a beautiful canal side nature reserve area.
32927527,https://ak.picdn.net/shutterstock/videos/32927527/preview/stock-footage-family-of-four-having-fun-with-petards-sitting-by-the-decorated-christmas-tree-happy-father.mp4,PT00H00M09S,"Family of four having fun with petards sitting by the decorated christmas tree. happy father, mother and two daughters celebrating christmas together"
1037570837,https://ak.picdn.net/shutterstock/videos/1037570837/preview/stock-footage-half-face-of-afro-american-male-teenager-smiling-at-camera-template-for-text.mp4,PT00H00M05S,"Half-face of afro-american male teenager smiling at camera, template for text"
1017851662,https://ak.picdn.net/shutterstock/videos/1017851662/preview/stock-footage-rutting-shiras-moose-bull-in-wyoming-in-fall.mp4,PT00H00M10S,Rutting shiras moose bull in wyoming in fall
29562094,https://ak.picdn.net/shutterstock/videos/29562094/preview/stock-footage-an-opened-dam-on-the-serchio-river-in-tuscany-italy-k.mp4,PT00H00M17S,"An opened dam on the serchio river in tuscany, italy, 4k"
681073,https://ak.picdn.net/shutterstock/videos/681073/preview/stock-footage-water-drops-and-ripples-hsx-loop-slow-motion-x.mp4,PT00H01M00S,Water drops and ripples hsx 04 loop slow motion x200
1010929910,https://ak.picdn.net/shutterstock/videos/1010929910/preview/stock-footage-beautiful-pregnant-woman-caressing-her-belly-woman-touching-her-tummy-happy-expectant-mother-at.mp4,PT00H00M12S,Beautiful pregnant woman caressing her belly. woman touching her tummy. happy expectant mother at home. gravid girl. slow motion high speed camera
11158310,https://ak.picdn.net/shutterstock/videos/11158310/preview/stock-footage-establishing-shot-of-european-union-country-flags-with-european-parliament-building-in-the.mp4,PT00H00M24S,"Establishing shot of european union country flags with european parliament building in the background in strasbourg, alsace, france. all flags of european countries are present and waving slowly"
1053078224,https://ak.picdn.net/shutterstock/videos/1053078224/preview/stock-footage-november-aerial-view-a-prewedding-photoshoot-in-cau-dat-tea-hill-in-dalat-lam-dong-vietnam.mp4,PT00H00M14S,"November 2015. aerial view a prewedding photoshoot in cau dat tea hill in dalat, lam dong, vietnam. the gorgeous and top quality location to check in in dalat city"
18601961,https://ak.picdn.net/shutterstock/videos/18601961/preview/stock-footage-sushi-chef-sushi.mp4,PT00H00M05S,Sushi chef.sushi.
29727919,https://ak.picdn.net/shutterstock/videos/29727919/preview/stock-footage-view-of-the-beach-and-the-sea-time-lapse.mp4,PT00H00M08S,View of the beach and the sea.time lapse.
1037139983,https://ak.picdn.net/shutterstock/videos/1037139983/preview/stock-footage-aerial-view-combine-harvester-gathers-the-wheat-harvesting-grain-field-crop-season-k.mp4,PT00H00M11S,"Aerial view combine harvester gathers the wheat. harvesting grain field, crop season. 4k."
14698243,https://ak.picdn.net/shutterstock/videos/14698243/preview/stock-footage-fashionable-businessman-standing-and-talking-to-camera-in-modern-open-office-building-with-work.mp4,PT00H00M47S,Fashionable businessman standing and talking to camera in modern open office building with work colleagues in the background
1016722435,https://ak.picdn.net/shutterstock/videos/1016722435/preview/stock-footage-pilot-letting-go-of-controls-in-flight-on-aeroplane-slow-motion.mp4,PT00H00M09S,Pilot letting go of controls in flight on aeroplane. slow motion
1058788090,https://ak.picdn.net/shutterstock/videos/1058788090/preview/stock-footage-marina-di-novaglie-tricase-lecce-salento-puglia-italy-boys-jump-into-the-water.mp4,PT00H00M09S,"Marina di novaglie, tricase, lecce, salento, puglia / italy - 08/19/2020: boys jump into the water from the cliff"
1041637696,https://ak.picdn.net/shutterstock/videos/1041637696/preview/stock-footage-close-up-of-the-hands-of-a-coach-who-is-examining-the-ankle-of-a-female-runner-who-was-experiencing.mp4,PT00H00M10S,Close up of the hands of a coach who is examining the ankle of a female runner who was experiencing problems.
22844224,https://ak.picdn.net/shutterstock/videos/22844224/preview/stock-footage-we-can-observe-the-movement-of-the-rotary-hay-rake-a-farmer-presses-a-button-and-the-machine-moves.mp4,PT00H00M05S,We can observe the movement of the rotary hay rake. a farmer presses a button and the machine moves and one part goes down.
1024568438,https://ak.picdn.net/shutterstock/videos/1024568438/preview/stock-footage-ripples-and-waves-on-the-beach-of-rovinj-old-town-croatia.mp4,PT00H00M17S,"Ripples and waves on the beach of rovinj old town, croatia"
1030348658,https://ak.picdn.net/shutterstock/videos/1030348658/preview/stock-footage-abstract-digital-technological-city-with-drones-concept.mp4,PT00H00M15S,Abstract digital technological city with drones concept
9450227,https://ak.picdn.net/shutterstock/videos/9450227/preview/stock-footage-kathmandu-nepal-january-two-monks-hit-tibetan-drums-during-a-religious-ceremony-inside.mp4,PT00H00M21S,"Kathmandu, nepal - 15 january 2015: two monks hit tibetan drums during a religious ceremony inside the ka nying shedrub ling monastery in boudhanath, a suburb of kathmandu."
8670814,https://ak.picdn.net/shutterstock/videos/8670814/preview/stock-footage-fluffy-orange-cat-outside-in-lawn-orange-cat-with-flat-face-looking-around-and-walking-towards.mp4,PT00H00M08S,Fluffy orange cat outside in lawn. orange cat with flat face looking around and walking towards camera.
1027742684,https://ak.picdn.net/shutterstock/videos/1027742684/preview/stock-footage-boxes-with-logistics-text-on-roller-conveyor-loopable-d-animation.mp4,PT00H00M07S,Boxes with logistics text on roller conveyor. loopable 3d animation
1026149975,https://ak.picdn.net/shutterstock/videos/1026149975/preview/stock-footage-water-drop-on-avocado-and-wet-floor.mp4,PT00H00M15S,Water drop on avocado and wet floor
1018530709,https://ak.picdn.net/shutterstock/videos/1018530709/preview/stock-footage-single-red-rose-growing-in-dandelion-meadow.mp4,PT00H00M09S,Single red rose growing in dandelion meadow
1021196653,https://ak.picdn.net/shutterstock/videos/1021196653/preview/stock-footage-woman-doing-exercises-at-home-on-stepping-machine-female-legs-foot-on-stepper-trainer.mp4,PT00H00M15S,Woman doing exercises at home on stepping machine. female legs foot on stepper trainer
34841098,https://ak.picdn.net/shutterstock/videos/34841098/preview/stock-footage-sundry-expenses-cost-concept.mp4,PT00H00M09S,Sundry expenses cost concept
